"$ \overline{\rho}$","$ \widetilde{u_1}$","$ \widetilde{u_2}$","$ \widetilde{T}$","$ \overline{p}$","$ \overline{\mu} $","$ \rho'$","$ T'$","$ p' $","$ \tau_{11}$","$ \tau_{12}$","$ \tau_{22}$","$ \tau_{33}$","$ \tau_{13}$","$ \tau_{23}$","$ \widetilde{u_3}$","$ \frac{\partial \widetilde{u}_{1}}{\partial x_1}$","$ \frac{\partial \widetilde{u}_{1}}{\partial x_2}$","$ \frac{\partial \widetilde{u}_{2}}{\partial x_1}$","$ \frac{\partial \widetilde{u}_{2}}{\partial x_2}$","$ \frac{\partial \widetilde{T}}{\partial x_1}$","$ \frac{\partial \widetilde{T}}{\partial x_2}$","$ \frac{\partial \overline{p}}{\partial x_1}$","$ \frac{\partial \overline{p}}{\partial x_2}$","$ S_{12}\left(\widetilde{u}\right)$","$ \Omega_{12}\left(\widetilde{u}\right)$","$  \left|\left| \vec{\widetilde{u}}\right|\right| $","$ \alpha_3 $","$ I_t$","$ I_{t,\tau}$","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.948201,0.753596,-1.50062,1.0122,11.5556,1.60967e-05,0.000559755,0.000338707,0.00761402,-0.00252309,-0.000570091,-0.00111956,-0.00181681,-9.24989e-05,-1.42698e-05,0.00204335,-0.0842003,-0.0309716,0.0533709,0.0920876,0.00250437,0.00314594,0.00748309,0.0876752,0.0111996,-0.0421713,1.67922,-0.0192928,1000,0.00201212,1,0.0488836,1.26,0.00391637,0
0.948197,0.753627,-1.50071,1.0122,11.5555,1.60966e-05,0.00055738,0.000334981,0.00762908,-0.00251957,-0.000569482,-0.00111683,-0.00181386,-9.64032e-05,-1.23395e-05,0.00209317,-0.0852742,-0.0310231,0.0559281,0.0931132,0.00252325,0.00314281,0.00819517,0.0875251,0.0124525,-0.0434756,1.67931,-0.019293,1000,0.00200894,1,0.0498812,1.26,0.00291875,0
0.948192,0.753658,-1.5008,1.01219,11.5554,1.60966e-05,0.00055504,0.00033109,0.00764496,-0.00251596,-0.000568975,-0.0011141,-0.00181153,-0.000100089,-1.06892e-05,0.00213896,-0.0857626,-0.0307601,0.0573192,0.0935547,0.00254619,0.00314175,0.00890276,0.087365,0.0132796,-0.0440396,1.67941,-0.0192931,1000,0.00200593,1,0.0508789,1.26,0.00192112,0
0.948188,0.753688,-1.5009,1.01219,11.5553,1.60966e-05,0.00055275,0.00032705,0.00766168,-0.00251226,-0.000568563,-0.00111139,-0.00180984,-0.000103567,-9.28019e-06,0.00218032,-0.0855443,-0.030124,0.0572828,0.0932864,0.00257054,0.00314128,0.0095985,0.0871872,0.0135794,-0.0437034,1.67951,-0.0192933,1000,0.0020031,1,0.0518765,1.26,0.0009235,0
0.948184,0.753718,-1.50099,1.01219,11.5552,1.60965e-05,0.000550523,0.00032289,0.00767924,-0.00250848,-0.000568231,-0.00110871,-0.00180881,-0.000106848,-8.07821e-06,0.00221691,-0.08458,-0.0291139,0.0557155,0.0922775,0.00259278,0.00314032,0.0102721,0.0870022,0.0133008,-0.0424147,1.6796,-0.0192934,1000,0.00200045,1,0.0528741,1.26,-7.4125e-05,0
0.94818,0.753746,-1.50108,1.01219,11.5551,1.60965e-05,0.000548375,0.000318647,0.00769762,-0.0025046,-0.000567958,-0.00110606,-0.00180847,-0.000109939,-7.05562e-06,0.00224855,-0.0829088,-0.0277513,0.0526724,0.090556,0.00260791,0.00313613,0.0109289,0.0868001,0.0124605,-0.0402119,1.6797,-0.0192936,1000,0.001998,1,0.0538718,1.26,-0.00107175,0
0.948176,0.753773,-1.50117,1.01218,11.555,1.60965e-05,0.000546326,0.00031438,0.0077168,-0.00250064,-0.000567719,-0.00110345,-0.00180883,-0.000112835,-6.19176e-06,0.00227521,-0.0806451,-0.0261167,0.0483688,0.0882428,0.00261048,0.00312632,0.0115635,0.0865849,0.011126,-0.0372427,1.67979,-0.0192938,1000,0.00199575,1,0.0548694,1.26,-0.00206938,0
0.948171,0.753798,-1.50126,1.01218,11.555,1.60964e-05,0.000544407,0.000310174,0.00773674,-0.00249662,-0.000567487,-0.00110088,-0.00180988,-0.000115522,-5.47168e-06,0.00229707,-0.0779521,-0.0243075,0.0431266,0.0854984,0.00259524,0.00310857,0.0121761,0.0863513,0.00940954,-0.033717,1.67988,-0.0192939,1000,0.00199372,1,0.055867,1.26,-0.003067,0
0.948167,0.753821,-1.50134,1.01218,11.5549,1.60964e-05,0.000542658,0.000306126,0.00775742,-0.00249254,-0.000567235,-0.00109835,-0.00181158,-0.000117978,-4.88409e-06,0.0023144,-0.0750282,-0.0224277,0.0373372,0.082519,0.00256014,0.00308188,0.0127753,0.0861134,0.00745473,-0.0298824,1.67996,-0.0192941,1000,0.00199189,1,0.0568646,1.26,-0.00406463,0
0.948163,0.753843,-1.50142,1.01217,11.5548,1.60963e-05,0.000541118,0.000302328,0.00777879,-0.00248845,-0.000566938,-0.00109587,-0.00181386,-0.000120179,-4.42006e-06,0.00232748,-0.072055,-0.0205646,0.0313813,0.0794887,0.00250507,0.00304594,0.0133754,0.0858722,0.00540836,-0.025973,1.68005,-0.0192943,1000,0.00199027,1,0.0578622,1.26,-0.00506225,0
0.948159,0.753863,-1.5015,1.01217,11.5547,1.60963e-05,0.000539816,0.000298848,0.00780083,-0.00248436,-0.000566574,-0.00109345,-0.00181665,-0.000122105,-4.07231e-06,0.0023365,-0.0692087,-0.0187924,0.0256238,0.076585,0.0024326,0.00300171,0.0139832,0.0856275,0.00341571,-0.0222081,1.68012,-0.0192945,1000,0.00198883,1,0.0588599,1.26,-0.00605987,0
0.948155,0.753881,-1.50157,1.01217,11.5546,1.60963e-05,0.00053877,0.000295723,0.00782349,-0.0024803,-0.000566118,-0.00109111,-0.00181985,-0.000123743,-3.83507e-06,0.00234144,-0.0666408,-0.0171778,0.0203765,0.07396,0.0023459,0.00295092,0.0146081,0.0853894,0.00159933,-0.0187772,1.6802,-0.0192947,1000,0.00198757,1,0.0598575,1.26,-0.0070575,0
0.94815,0.753897,-1.50165,1.01216,11.5545,1.60962e-05,0.000537993,0.000292976,0.00784673,-0.0024763,-0.000565553,-0.00108887,-0.00182337,-0.000125087,-3.70377e-06,0.00234206,-0.0644773,-0.0157591,0.0158961,0.0717369,0.00224783,0.00289442,0.0152571,0.0851555,6.85254e-05,-0.0158276,1.68027,-0.0192948,1000,0.00198647,1,0.0608551,1.26,-0.00805513,0
0.948146,0.753912,-1.50172,1.01216,11.5544,1.60962e-05,0.000537497,0.000290629,0.00787051,-0.0024724,-0.000564863,-0.00108673,-0.00182711,-0.000126134,-3.67561e-06,0.00233787,-0.0628303,-0.0145843,0.0124079,0.0700246,0.00214026,0.00283379,0.0159289,0.0849435,-0.00108821,-0.0134961,1.68034,-0.019295,1000,0.00198551,1,0.0618527,1.26,-0.00905275,0
0.948142,0.753926,-1.50179,1.01216,11.5544,1.60962e-05,0.00053728,0.000288693,0.00789476,-0.0024686,-0.000564044,-0.0010847,-0.00183098,-0.000126899,-3.74363e-06,0.0023284,-0.0617506,-0.0136696,0.0100446,0.0688817,0.00202557,0.00276964,0.0166262,0.0847397,-0.00181246,-0.0118571,1.68041,-0.0192952,1000,0.00198468,1,0.0628504,1.26,-0.0100504,0
0.948138,0.753939,-1.50186,1.01216,11.5543,1.60961e-05,0.00053733,0.000287164,0.00791943,-0.00246492,-0.0005631,-0.00108277,-0.00183488,-0.000127402,-3.89785e-06,0.00231317,-0.0612448,-0.0130176,0.00883818,0.0683219,0.00190724,0.00270422,0.0173293,0.0845495,-0.00208973,-0.0109279,1.68048,-0.0192954,1000,0.00198394,1,0.063848,1.26,-0.011048,0
0.948133,0.753952,-1.50192,1.01215,11.5542,1.60961e-05,0.000537622,0.000286018,0.00794444,-0.00246135,-0.000562039,-0.00108096,-0.00183873,-0.00012767,-4.12349e-06,0.00229173,-0.0612786,-0.0125843,0.00873754,0.0682921,0.00179171,0.00263892,0.0180504,0.0843411,-0.00192338,-0.0106609,1.68054,-0.0192956,1000,0.00198326,1,0.0648456,1.26,-0.0120456,0
0.948129,0.753965,-1.50199,1.01215,11.5541,1.60961e-05,0.000538108,0.000285191,0.00796972,-0.0024579,-0.000560876,-0.00107925,-0.00184243,-0.000127732,-4.40004e-06,0.00226375,-0.0617423,-0.0123269,0.00954894,0.0686963,0.00168544,0.00257762,0.0187753,0.0841303,-0.00138899,-0.0109379,1.68061,-0.0192958,1000,0.00198261,1,0.0658432,1.26,-0.0130432,0
0.948124,0.753977,-1.50206,1.01215,11.554,1.6096e-05,0.000538731,0.000284593,0.0079952,-0.00245455,-0.000559628,-0.00107766,-0.00184589,-0.000127618,-4.70333e-06,0.00222904,-0.0624779,-0.0121688,0.0109641,0.0693748,0.00159541,0.00252327,0.019499,0.0839164,-0.000602355,-0.0115665,1.68068,-0.019296,1000,0.00198195,1,0.0668409,1.26,-0.0140409,0
0.94812,0.753989,-1.50213,1.01215,11.5539,1.6096e-05,0.000539429,0.000284117,0.00802081,-0.00245128,-0.000558312,-0.00107617,-0.00184902,-0.000127356,-5.0106e-06,0.00218758,-0.0633022,-0.0120308,0.0126107,0.0701418,0.00152523,0.00247747,0.0202184,0.0836967,0.000289952,-0.0123208,1.68074,-0.0192962,1000,0.00198124,1,0.0678385,1.26,-0.0150385,0
0.948115,0.754001,-1.5022,1.01214,11.5539,1.6096e-05,0.000540149,0.000283671,0.00804648,-0.00244806,-0.000556947,-0.00107479,-0.00185174,-0.00012697,-5.30591e-06,0.00213953,-0.0640264,-0.011833,0.0141099,0.0708116,0.00147432,0.00243999,0.0209246,0.0834653,0.00113844,-0.0129714,1.68081,-0.0192965,1000,0.00198044,1,0.0688361,1.26,-0.0160361,0
0.948111,0.754012,-1.50227,1.01214,11.5538,1.60959e-05,0.00054086,0.000283194,0.00807215,-0.00244487,-0.000555553,-0.00107349,-0.00185397,-0.000126479,-5.58331e-06,0.00208517,-0.0645124,-0.0115147,0.0151664,0.0712425,0.00143807,0.00240882,0.0216139,0.0832248,0.00182586,-0.0133405,1.68088,-0.0192967,1000,0.0019795,1,0.0698337,1.26,-0.0170338,0
0.948106,0.754024,-1.50234,1.01214,11.5537,1.60959e-05,0.000541555,0.000282671,0.00809776,-0.00244169,-0.000554149,-0.00107224,-0.00185564,-0.000125903,-5.84626e-06,0.00202491,-0.0647013,-0.011064,0.0156377,0.0713737,0.00141002,0.00238118,0.022294,0.0829741,0.00228684,-0.0133508,1.68095,-0.0192969,1000,0.00197838,1,0.0708314,1.26,-0.0180314,0
0.948101,0.754034,-1.50241,1.01214,11.5536,1.60959e-05,0.000542241,0.000282125,0.00812325,-0.00243851,-0.000552747,-0.00107103,-0.00185671,-0.000125258,-6.10378e-06,0.00195925,-0.0645912,-0.0104873,0.0155318,0.0712102,0.00138331,0.00235433,0.0229557,0.0827076,0.00252228,-0.0130096,1.68102,-0.0192971,1000,0.00197707,1,0.071829,1.26,-0.019029,0
0.948097,0.754045,-1.50248,1.01213,11.5535,1.60959e-05,0.000542939,0.000281599,0.00814857,-0.0024353,-0.000551352,-0.00106986,-0.00185718,-0.000124564,-6.36501e-06,0.00188872,-0.0642814,-0.00983956,0.0150147,0.070846,0.00135424,0.00232651,0.0236015,0.0824395,0.00258756,-0.0124271,1.68109,-0.0192974,1000,0.00197554,1,0.0728266,1.26,-0.0200266,0
0.948092,0.754054,-1.50256,1.01213,11.5534,1.60958e-05,0.000543664,0.000281128,0.00817368,-0.00243207,-0.000549958,-0.00106872,-0.00185706,-0.000123843,-6.63188e-06,0.00181423,-0.0638727,-0.00916334,0.0143109,0.0703852,0.00132165,0.00229721,0.0242257,0.0821563,0.00257376,-0.0117371,1.68115,-0.0192976,1000,0.0019738,1,0.0738242,1.26,-0.0210242,0
0.948088,0.754063,-1.50263,1.01213,11.5534,1.60958e-05,0.000544422,0.000280734,0.00819854,-0.00242881,-0.000548551,-0.00106765,-0.0018564,-0.000123118,-6.89587e-06,0.00173662,-0.0634605,-0.0084965,0.0135957,0.069914,0.00128676,0.00226715,0.0248377,0.081865,0.00254962,-0.0110461,1.68122,-0.0192979,1000,0.00197188,1,0.0748219,1.26,-0.0220219,0
0.948083,0.754071,-1.50269,1.01213,11.5533,1.60958e-05,0.000545216,0.000280425,0.00822315,-0.00242554,-0.000547108,-0.00106669,-0.00185523,-0.000122413,-7.13821e-06,0.00165679,-0.0630632,-0.00784087,0.0129255,0.0694593,0.00125214,0.00223722,0.0254425,0.0815703,0.00254233,-0.0103832,1.68128,-0.0192981,1000,0.00196979,1,0.0758195,1.26,-0.0230195,0
0.948079,0.754079,-1.50276,1.01212,11.5532,1.60957e-05,0.000546041,0.000280203,0.00824746,-0.00242226,-0.000545608,-0.00106588,-0.00185357,-0.000121748,-7.33348e-06,0.00157563,-0.0626553,-0.00717308,0.0122606,0.0689969,0.00121885,0.00220798,0.0260365,0.0812668,0.00254377,-0.00971685,1.68135,-0.0192984,1000,0.00196756,1,0.0768171,1.26,-0.0240171,0
0.948074,0.754085,-1.50283,1.01212,11.5531,1.60957e-05,0.000546897,0.000280072,0.00827146,-0.002419,-0.000544032,-0.00106523,-0.00185144,-0.000121136,-7.45469e-06,0.00149394,-0.0621858,-0.00647174,0.0114862,0.0684695,0.00118825,0.00218025,0.0266352,0.0809625,0.00250722,-0.00897896,1.68141,-0.0192986,1000,0.0019652,1,0.0778148,1.26,-0.0250148,0
0.948069,0.754091,-1.5029,1.01212,11.553,1.60957e-05,0.000547782,0.000280035,0.00829515,-0.00241574,-0.000542374,-0.00106476,-0.00184885,-0.000120586,-7.47883e-06,0.00141234,-0.0615762,-0.00569218,0.0104582,0.0678013,0.0011601,0.00215363,0.0272351,0.0806606,0.00238299,-0.00807518,1.68148,-0.0192989,1000,0.00196273,1,0.0788124,1.26,-0.0260124,0
0.948065,0.754097,-1.50297,1.01212,11.553,1.60957e-05,0.000548694,0.000280102,0.00831851,-0.00241251,-0.000540631,-0.00106447,-0.00184582,-0.000120094,-7.38947e-06,0.00133129,-0.0607441,-0.004798,0.00903068,0.0669133,0.00113437,0.00212823,0.0278387,0.0803568,0.00211634,-0.00691434,1.68154,-0.0192991,1000,0.00196015,1,0.07981,1.26,-0.02701,0
0.94806,0.754101,-1.50303,1.01212,11.5529,1.60956e-05,0.000549632,0.000280275,0.00834154,-0.00240931,-0.000538808,-0.00106431,-0.00184236,-0.000119647,-7.18949e-06,0.00125104,-0.0596477,-0.00379189,0.00710884,0.0657594,0.00111171,0.00210424,0.0284601,0.0800574,0.00165847,-0.00545036,1.6816,-0.0192994,1000,0.00195746,1,0.0808076,1.26,-0.0280076,0
0.948056,0.754104,-1.5031,1.01211,11.5528,1.60956e-05,0.000550591,0.000280555,0.00836424,-0.00240616,-0.000536912,-0.00106428,-0.0018385,-0.000119219,-6.90008e-06,0.00117173,-0.0582507,-0.00267408,0.00460343,0.0642988,0.00109325,0.00208228,0.0290982,0.0797665,0.000964676,-0.00363876,1.68166,-0.0192997,1000,0.00195467,1,0.0818053,1.26,-0.0290052,0
0.948051,0.754106,-1.50316,1.01211,11.5527,1.60956e-05,0.000551566,0.000280934,0.00838663,-0.00240304,-0.000534958,-0.00106431,-0.0018343,-0.000118773,-6.56529e-06,0.00109338,-0.0565267,-0.001436,0.00148175,0.0625201,0.00107987,0.00206295,0.0297529,0.0794807,2.28767e-05,-0.00145887,1.68172,-0.0193,1000,0.0019518,1,0.0828029,1.26,-0.0300029,0
0.948046,0.754107,-1.50322,1.01211,11.5526,1.60956e-05,0.000552553,0.000281401,0.00840872,-0.00239999,-0.000532959,-0.00106438,-0.00182979,-0.000118267,-6.24091e-06,0.00101606,-0.0545024,-8.30994e-05,-0.00225452,0.0604342,0.00107355,0.00204668,0.0304345,0.079204,-0.00116881,0.00108571,1.68177,-0.0193002,1000,0.00194886,1,0.0838005,1.26,-0.0310005,0
0.948042,0.754106,-1.50328,1.01211,11.5526,1.60955e-05,0.000553543,0.000281941,0.00843052,-0.00239699,-0.000530942,-0.00106444,-0.00182503,-0.000117656,-5.98972e-06,0.00093991,-0.0522214,0.00136088,-0.00650302,0.0580985,0.00107527,0.00203421,0.0311416,0.0789362,-0.00257107,0.00393195,1.68183,-0.0193005,1000,0.00194585,1,0.0847981,1.26,-0.0319981,0
0.948037,0.754104,-1.50334,1.01211,11.5525,1.60955e-05,0.00055453,0.000282534,0.00845207,-0.00239405,-0.000528943,-0.00106442,-0.00182008,-0.000116903,-5.87326e-06,0.000865136,-0.0498066,0.00284306,-0.0110499,0.055624,0.00108561,0.00202564,0.0318831,0.0786808,-0.0041034,0.00694647,1.68187,-0.0193008,1000,0.00194279,1,0.0857957,1.26,-0.0329957,0
0.948033,0.754101,-1.50339,1.0121,11.5524,1.60955e-05,0.000555509,0.000283163,0.00847337,-0.00239115,-0.000527008,-0.00106427,-0.00181499,-0.000115973,-5.94458e-06,0.000791974,-0.0474198,0.00428483,-0.0155648,0.0531778,0.00110455,0.00202088,0.0326611,0.0784384,-0.00563999,0.00992482,1.68192,-0.0193011,1000,0.00193968,1,0.0867934,1.26,-0.0339934,0
0.948028,0.754096,-1.50345,1.0121,11.5523,1.60955e-05,0.000556475,0.000283809,0.00849447,-0.00238829,-0.00052519,-0.00106391,-0.00180981,-0.000114844,-6.24347e-06,0.000720645,-0.0452374,0.00560468,-0.0196799,0.0509393,0.00113117,0.00201934,0.033479,0.0782102,-0.00703759,0.0126423,1.68197,-0.0193014,1000,0.00193651,1,0.087791,1.26,-0.034991,0
0.948024,0.75409,-1.5035,1.0121,11.5523,1.60954e-05,0.000557424,0.000284455,0.00851538,-0.00238545,-0.00052354,-0.00106329,-0.0018046,-0.000113495,-6.79755e-06,0.000651366,-0.0434165,0.00672738,-0.0230791,0.049062,0.00116436,0.00202039,0.0343207,0.0779858,-0.00817586,0.0149032,1.68201,-0.0193017,1000,0.00193329,1,0.0887886,1.26,-0.0359886,0
0.948019,0.754082,-1.50354,1.0121,11.5522,1.60954e-05,0.000558354,0.000285088,0.00853613,-0.00238262,-0.0005221,-0.00106234,-0.00179941,-0.000111918,-7.61251e-06,0.000584214,-0.0420163,0.00762654,-0.0256322,0.0476024,0.00120255,0.00202336,0.0351931,0.0777715,-0.00900285,0.0166294,1.68205,-0.0193019,1000,0.00193002,1,0.0897862,1.26,-0.0369863,0
0.948015,0.754074,-1.50359,1.0121,11.5521,1.60954e-05,0.000559265,0.000285697,0.00855677,-0.0023798,-0.000520886,-0.00106105,-0.00179433,-0.000110113,-8.6681e-06,0.000519152,-0.0409834,0.00833297,-0.0274291,0.0465107,0.00124423,0.00202774,0.0360716,0.0775614,-0.00954808,0.017881,1.68209,-0.0193022,1000,0.00192671,1,0.0907839,1.26,-0.0379839,0
0.94801,0.754066,-1.50364,1.01209,11.552,1.60954e-05,0.000560155,0.000286274,0.0085773,-0.00237698,-0.000519899,-0.00105944,-0.00178944,-0.000108086,-9.93234e-06,0.000456097,-0.0402159,0.00891734,-0.0286749,0.0456858,0.0012886,0.00203291,0.0369563,0.0773441,-0.00987877,0.0187961,1.68212,-0.0193025,1000,0.00192342,1,0.0917815,1.26,-0.0389815,0
0.948006,0.754057,-1.50368,1.01209,11.5519,1.60953e-05,0.000561025,0.000286813,0.00859777,-0.00237418,-0.000519123,-0.00105753,-0.00178485,-0.000105846,-1.13582e-05,0.000394922,-0.039599,0.00945087,-0.0295946,0.0450134,0.00133493,0.0020387,0.0378248,0.0771165,-0.0100718,0.0195227,1.68216,-0.0193028,1000,0.00192017,1,0.0927791,1.26,-0.0399791,0
0.948001,0.754047,-1.50373,1.01209,11.5519,1.60953e-05,0.000561873,0.000287308,0.00861818,-0.0023714,-0.000518527,-0.00105539,-0.00178067,-0.000103408,-1.28879e-05,0.000335453,-0.0390496,0.0099892,-0.0303581,0.0444069,0.00138312,0.00204518,0.0386764,0.0768751,-0.0101845,0.0201737,1.68219,-0.0193031,1000,0.00191702,1,0.0937767,1.26,-0.0409768,0
0.947997,0.754037,-1.50377,1.01209,11.5518,1.60953e-05,0.000562701,0.000287757,0.00863855,-0.00236864,-0.000518079,-0.00105308,-0.00177701,-0.000100793,-1.44577e-05,0.000277488,-0.0385282,0.0105661,-0.0310498,0.0438295,0.00143305,0.00205216,0.0394989,0.0766124,-0.0102418,0.020808,1.68223,-0.0193034,1000,0.00191403,1,0.0947744,1.26,-0.0419744,0
0.947993,0.754026,-1.50381,1.01208,11.5517,1.60953e-05,0.000563509,0.000288157,0.00865889,-0.0023659,-0.000517745,-0.00105067,-0.00177396,-9.80211e-05,-1.60039e-05,0.000220817,-0.0380239,0.0111857,-0.0316821,0.04327,0.0014845,0.00205987,0.0402915,0.0763316,-0.0102482,0.0214339,1.68226,-0.0193037,1000,0.00191124,1,0.095772,1.26,-0.042972,0
0.947988,0.754014,-1.50386,1.01208,11.5516,1.60952e-05,0.000564302,0.000288511,0.00867921,-0.00236319,-0.000517492,-0.00104822,-0.00177157,-9.51136e-05,-1.747e-05,0.000165201,-0.0375436,0.011835,-0.0322454,0.0427317,0.00153723,0.00206815,0.0410538,0.0760308,-0.0102052,0.0220402,1.6823,-0.019304,1000,0.00190869,1,0.0967696,1.26,-0.0439696,0
0.947984,0.754002,-1.5039,1.01208,11.5516,1.60952e-05,0.000565084,0.000288823,0.0086995,-0.00236051,-0.000517288,-0.0010458,-0.00176983,-9.20915e-05,-1.8819e-05,0.000110397,-0.0370765,0.0125013,-0.0327525,0.0422051,0.00159072,0.00207686,0.0417877,0.0757099,-0.0101256,0.0226269,1.68233,-0.0193043,1000,0.00190637,1,0.0977672,1.26,-0.0449672,0
0.94798,0.753989,-1.50394,1.01208,11.5515,1.60952e-05,0.00056586,0.000289102,0.00871978,-0.00235786,-0.000517107,-0.00104346,-0.0017687,-8.89681e-05,-2.00275e-05,5.62232e-05,-0.0365908,0.0131793,-0.0332662,0.0416603,0.00164362,0.00208561,0.0424877,0.0753709,-0.0100434,0.0232228,1.68236,-0.0193047,1000,0.00190429,1,0.0987649,1.26,-0.0459649,0
0.947976,0.753976,-1.50398,1.01208,11.5514,1.60952e-05,0.000566635,0.000289359,0.00874003,-0.00235521,-0.000516919,-0.00104126,-0.00176811,-8.57545e-05,-2.10814e-05,2.52841e-06,-0.0360245,0.0138836,-0.0339137,0.0410355,0.00169529,0.00209387,0.0431614,0.0750126,-0.010015,0.0238986,1.68239,-0.019305,1000,0.00190244,1,0.0997625,1.26,-0.0469625,0
0.947972,0.753962,-1.50402,1.01207,11.5513,1.60951e-05,0.000567417,0.000289605,0.00876025,-0.00235258,-0.000516693,-0.00103929,-0.00176796,-8.24641e-05,-2.19699e-05,-5.08097e-05,-0.0352796,0.0146475,-0.0348906,0.0402308,0.00174421,0.00210134,0.0438117,0.074646,-0.0101215,0.0247691,1.68242,-0.0193053,1000,0.00190079,1,0.10076,1.26,-0.0479601,0
0.947967,0.753947,-1.50406,1.01207,11.5513,1.60951e-05,0.000568212,0.000289855,0.00878042,-0.00234995,-0.000516397,-0.00103761,-0.00176816,-7.91163e-05,-2.26802e-05,-0.000103865,-0.0342336,0.0155415,-0.0364369,0.0391227,0.00178862,0.00210704,0.0444367,0.0742652,-0.0104477,0.0259892,1.68245,-0.0193056,1000,0.00189932,1,0.101758,1.26,-0.0489578,0
0.947963,0.753931,-1.5041,1.01207,11.5512,1.60951e-05,0.000569028,0.000290119,0.00880053,-0.00234733,-0.000516002,-0.0010363,-0.00176863,-7.57364e-05,-2.31887e-05,-0.000156637,-0.0327501,0.0166578,-0.0388146,0.0375757,0.00182631,0.00210957,0.0450373,0.0738621,-0.0110784,0.0277362,1.68248,-0.0193059,1000,0.00189802,1,0.102755,1.26,-0.0499554,0
0.947959,0.753913,-1.50414,1.01207,11.5511,1.60951e-05,0.000569868,0.000290407,0.00882054,-0.00234468,-0.000515498,-0.00103539,-0.00176925,-7.23569e-05,-2.34838e-05,-0.000209065,-0.0307678,0.0180405,-0.0421393,0.0355299,0.00185563,0.00210816,0.0456172,0.0734438,-0.0120494,0.0300899,1.6825,-0.0193063,1000,0.00189685,1,0.103753,1.26,-0.050953,0
0.947955,0.753894,-1.50417,1.01207,11.551,1.6095e-05,0.000570735,0.000290719,0.00884046,-0.00234202,-0.000514884,-0.00103487,-0.00176994,-6.90101e-05,-2.35512e-05,-0.000260999,-0.0283032,0.0196773,-0.0463835,0.0330022,0.00187569,0.00210261,0.0461774,0.0730209,-0.0133531,0.0330304,1.68252,-0.0193066,1000,0.00189576,1,0.104751,1.26,-0.0519506,0
0.947951,0.753874,-1.5042,1.01206,11.551,1.6095e-05,0.00057163,0.000291057,0.00886026,-0.00233932,-0.000514169,-0.0010347,-0.00177062,-6.57285e-05,-2.33789e-05,-0.000312224,-0.0254597,0.0215115,-0.0513598,0.030094,0.00188657,0.00209266,0.0467142,0.0725823,-0.0149242,0.0364356,1.68254,-0.0193069,1000,0.00189474,1,0.105748,1.26,-0.0529483,0
0.947947,0.753852,-1.50423,1.01206,11.5509,1.6095e-05,0.00057255,0.000291416,0.00887993,-0.00233657,-0.000513368,-0.00103486,-0.00177122,-6.2542e-05,-2.29592e-05,-0.000362497,-0.0224181,0.0234455,-0.0567334,0.0269878,0.0018894,0.0020786,0.0472248,0.0721266,-0.0166439,0.0400895,1.68256,-0.0193073,1000,0.00189372,1,0.106746,1.26,-0.0539459,0
0.947943,0.753827,-1.50426,1.01206,11.5508,1.6095e-05,0.000573494,0.000291789,0.00889946,-0.00233375,-0.000512492,-0.00103526,-0.00177168,-5.94763e-05,-2.2291e-05,-0.000411586,-0.0193946,0.0253626,-0.0621016,0.0238977,0.00188607,0.00206137,0.0477092,0.0716528,-0.0183695,0.0437321,1.68257,-0.0193076,1000,0.00189268,1,0.107744,1.26,-0.0549435,0
0.947939,0.753801,-1.50428,1.01206,11.5508,1.60949e-05,0.000574458,0.00029217,0.00891885,-0.00233087,-0.000511552,-0.00103585,-0.00177195,-5.65554e-05,-2.1375e-05,-0.000459267,-0.0166112,0.0271466,-0.0670424,0.0210515,0.00187894,0.00204216,0.0481675,0.0711684,-0.0199479,0.0470945,1.68258,-0.019308,1000,0.00189159,1,0.108741,1.26,-0.0559411,0
0.947935,0.753773,-1.5043,1.01206,11.5507,1.60949e-05,0.000575438,0.000292554,0.00893809,-0.00232792,-0.000510553,-0.00103654,-0.001772,-5.37858e-05,-2.02397e-05,-0.000505503,-0.0142239,0.0287191,-0.0712437,0.0185951,0.00187031,0.00202211,0.0485972,0.0706674,-0.0212623,0.0499814,1.68258,-0.0193083,1000,0.00189041,1,0.109739,1.26,-0.0569387,0
0.947932,0.753744,-1.50432,1.01205,11.5506,1.60949e-05,0.000576432,0.000292938,0.00895719,-0.00232491,-0.000509505,-0.00103725,-0.00177181,-5.11619e-05,-1.89252e-05,-0.000550427,-0.0123224,0.0300401,-0.0745384,0.0166275,0.00186189,0.0020021,0.0489985,0.070153,-0.0222492,0.0522893,1.68259,-0.0193087,1000,0.00188912,1,0.110736,1.26,-0.0579364,0
0.947928,0.753713,-1.50433,1.01205,11.5505,1.60949e-05,0.000577436,0.000293321,0.00897616,-0.00232184,-0.000508414,-0.00103791,-0.00177135,-4.86688e-05,-1.74822e-05,-0.000594301,-0.010945,0.0310977,-0.0768337,0.0151857,0.00185528,0.00198239,0.0493771,0.0696127,-0.022868,0.0539657,1.68259,-0.019309,1000,0.0018877,1,0.111734,1.26,-0.058934,0
0.947924,0.753682,-1.50435,1.01205,11.5505,1.60948e-05,0.000578448,0.000293703,0.008995,-0.00231871,-0.000507291,-0.00103844,-0.00177059,-4.6282e-05,-1.59705e-05,-0.000637537,-0.0100796,0.0318995,-0.0781391,0.014257,0.00185108,0.00196402,0.049732,0.06907,-0.0231198,0.0550193,1.68259,-0.0193094,1000,0.00188612,1,0.112732,1.26,-0.0599316,0
